_id,sno,taxiNumber,taxiType,tmdtid,taxiFeature.taxiMakeModel,taxiFeature.taxiPassengerCapacity,taxiFeature.taxiColor,registeredDrivers[0].driverID,registeredDrivers[0].driverName,registeredDrivers[0].driverPhone
64d09e84fc13ae58d6089f8f,1021,1N4AB7AP7EN093294,Plus,,Mercedes-Benz,1,Blue,1021,,
64d09e84fc13ae58d6089f90,1022,WBAPM77539N503256,Regular,,Suzuki,6,Blue,1022,,
64d09e84fc13ae58d6089f91,1023,KMHCM3AC4AU811379,Regular,,Volkswagen,4,Goldenrod,1023,,
64d09e84fc13ae58d6089f92,1024,WBA3N3C56FK705130,Regular,,Volvo,4,Khaki,1024,,
64d09e84fc13ae58d6089f93,1025,WBA3A9G55FN681054,Regular,,Dodge,4,Fuscia,1025,,
64d09e84fc13ae58d6089f94,1026,WBAEU33423P547452,Plus,,Bentley,4,Green,1026,,
64d09e84fc13ae58d6089f95,1027,KMHGC4DD1CU518718,Regular,,Aston Martin,4,Yellow,1027,,
64d09e84fc13ae58d6089f96,1028,WAUUL58E25A189058,Regular,,Lexus,3,Khaki,1028,,
64d09e84fc13ae58d6089f97,1029,5N1AN0NW0EN059378,Regular,,BMW,7,Teal,1029,,
64d09e84fc13ae58d6089f98,1030,5N1CR2MM3EC923358,Regular,,Plymouth,1,Blue,1030,,
64d09e84fc13ae58d6089f99,1031,WBA3T3C58EJ684503,Plus,,Saab,4,Goldenrod,1031,,
64d09e84fc13ae58d6089f9a,1032,JTMHY7AJ4B5667929,Plus,,Saab,7,Orange,1032,,
64d09e84fc13ae58d6089f9b,1033,YV126MFKXF2289693,Regular,,Hyundai,2,Red,1033,,
64d09e84fc13ae58d6089f9c,1034,5UMDU93527L787135,Regular,,Lexus,2,Yellow,1034,,
64d09e84fc13ae58d6089f9d,1035,5NPDH4AE6CH626414,Regular,,Dodge,4,Crimson,1035,,
64d09e84fc13ae58d6089f9e,1036,JTEBU5JR5E5016580,Plus,,Chevrolet,3,Puce,1036,,
64d09e84fc13ae58d6089f9f,1037,WA1VMBFE1AD995370,Plus,,Ford,5,Puce,1037,,
64d09e84fc13ae58d6089fa0,1038,WVWGU9ANXBE141861,Plus,,Ford,6,Red,1038,,
64d09e84fc13ae58d6089fa1,1039,KL4CJHSB7DB804033,Regular,,Chrysler,7,Violet,1039,,
64d09e84fc13ae58d6089fa2,1040,WBAGJ034X1D680815,Regular,,Land Rover,5,Goldenrod,1040,,
64d09e84fc13ae58d6089fa3,1041,JM3TB2BAXD0602670,Plus,,Mazda,3,Turquoise,1041,,
64d09e84fc13ae58d6089fa4,1042,4F2CY0C75AK657512,Regular,,Buick,5,Crimson,1042,,
64d09e84fc13ae58d6089fa5,1043,WAUEKAFB9AN459558,Regular,,Subaru,7,Goldenrod,1043,,
64d09e84fc13ae58d6089fa6,1044,1G6D25EYXB0744637,Plus,,Mitsubishi,1,Violet,1044,,
64d09e84fc13ae58d6089fa7,1045,SAJWA1C73D8287803,Regular,,Chevrolet,3,Puce,1045,,
64d09e84fc13ae58d6089fa8,1046,1G4PR5SK9D4396102,Plus,,Nissan,2,Indigo,1046,,
64d09e84fc13ae58d6089fa9,1047,WA1EY94L27D701031,Regular,,Mercury,5,Crimson,1047,,
64d09e84fc13ae58d6089faa,1048,WA1LMBFE0AD099939,Plus,,Cadillac,6,Teal,1048,,
64d09e84fc13ae58d6089fab,1049,SCBZB25EX2C366845,Plus,,Mercedes-Benz,6,Turquoise,1049,,
64d09e84fc13ae58d6089fac,1050,JN1CV6FE5DM685294,Plus,,Toyota,5,Teal,1050,,
64d09e84fc13ae58d6089fad,1051,WAUGFBFC0DN064877,Regular,,Mazda,1,Purple,1051,,
64d09e84fc13ae58d6089fae,1052,WP0AA2A93AS315939,Plus,,Suzuki,1,Fuscia,1052,,
64d09e84fc13ae58d6089faf,1053,WAUFFAFL3AN664729,Plus,,Saturn,1,Turquoise,1053,,
64d09e84fc13ae58d6089fb0,1054,WAUCFAFR6CA552850,Plus,,Chevrolet,7,Violet,1054,,
64d09e84fc13ae58d6089fb1,1055,WP0AA2A9XDS693230,Regular,,Mitsubishi,4,Red,1055,,
64d09e84fc13ae58d6089fb2,1056,WAUMR94EX8N064236,Regular,,Isuzu,7,Mauv,1056,,
64d09e84fc13ae58d6089fb3,1057,KNAFT4A20D5661431,Regular,,Chevrolet,5,Crimson,1057,,
64d09e84fc13ae58d6089fb4,1058,JA32U2FU1EU610006,Regular,,Ford,6,Mauv,1058,,
64d09e85fc13ae58d6089fb5,1059,WVGAV3AX5DW879853,Regular,,Porsche,7,Indigo,1059,,
64d09e85fc13ae58d6089fb6,1060,WBA3B3C57EF655161,Plus,,BMW,2,Blue,1060,,
64d09e85fc13ae58d6089fb7,1061,1FTWW3DY8AE814330,Plus,,Mazda,6,Green,1061,,
64d09e85fc13ae58d6089fb8,1062,WAUJT54B94N854852,Regular,,Toyota,5,Fuscia,1062,,
64d09e85fc13ae58d6089fb9,1063,WBALM7C5XEE048291,Regular,,GMC,7,Pink,1063,,
64d09e85fc13ae58d6089fba,1064,WBAKG1C51CE365695,Plus,,Ford,1,Blue,1064,,
64d09e85fc13ae58d6089fbb,1065,2C4RDGBG2CR365692,Plus,,GMC,2,Turquoise,1065,,
64d09e85fc13ae58d6089fbc,1066,3N1AB6AP7BL478664,Plus,,Chrysler,2,Purple,1066,,
64d09e85fc13ae58d6089fbd,1067,WAUBF98E68A734060,Plus,,Pontiac,3,Turquoise,1067,,
64d09e85fc13ae58d6089fbe,1068,WA1VMAFE7ED098456,Plus,,Jeep,7,Orange,1068,,
64d09e85fc13ae58d6089fbf,1069,1N6AA0CC4BN359877,Regular,,Ford,3,Turquoise,1069,,
64d09e85fc13ae58d6089fc0,1070,WAUDGAFL0EA734169,Regular,,GMC,3,Blue,1070,,
64d09e85fc13ae58d6089fc1,1071,WAUHF78P47A085793,Plus,,Hummer,1,Goldenrod,1071,,
64d09e85fc13ae58d6089fc2,1072,1GYFC16269R584102,Plus,,Mazda,1,Purple,1072,,
64d09e85fc13ae58d6089fc3,1073,KNDPB3A27D7407854,Plus,,Chevrolet,1,Violet,1073,,
64d09e85fc13ae58d6089fc4,1074,2G4GN5EXXF9536872,Plus,,Mazda,7,Indigo,1074,,
64d09e85fc13ae58d6089fc5,1075,WAULC68E63A556543,Regular,,Suzuki,6,Blue,1075,,
64d09e85fc13ae58d6089fc6,1076,WBAYA6C58FD765790,Regular,,Ford,1,Maroon,1076,,
64d09e85fc13ae58d6089fc7,1077,WBAEU33435P549424,Regular,,Volvo,2,Maroon,1077,,
64d09e85fc13ae58d6089fc8,1078,2FMDK4GC9AB093502,Plus,,Mercury,4,Puce,1078,,
64d09e85fc13ae58d6089fc9,1079,1GYFC53239R108921,Plus,,Hyundai,5,Blue,1079,,
64d09e85fc13ae58d6089fca,1080,1G6YV34AX45692918,Plus,,Volkswagen,2,Puce,1080,,
64d09e85fc13ae58d6089fcb,1081,WBAKF5C59DE654920,Plus,,Ford,1,Crimson,1081,,
64d09e85fc13ae58d6089fcc,1082,1N4AB7AP6EN793064,Regular,,GMC,1,Violet,1082,,
64d09e85fc13ae58d6089fcd,1083,WAUCFAFR4EA950691,Regular,,Alfa Romeo,6,Mauv,1083,,
64d09e85fc13ae58d6089fce,1084,2B3CK5CT1AH176970,Plus,,Mitsubishi,5,Violet,1084,,
64d09e85fc13ae58d6089fcf,1085,WBANE53577C601956,Plus,,Mazda,7,Puce,1085,,
64d09e85fc13ae58d6089fd0,1086,WVGFG9BP6BD645425,Plus,,Volvo,2,Teal,1086,,
64d09e85fc13ae58d6089fd1,1087,WAUDF98E45A699104,Plus,,Honda,7,Puce,1087,,
64d09e85fc13ae58d6089fd2,1088,1G6KH5E60BU618932,Regular,,GMC,4,Turquoise,1088,,
64d09e85fc13ae58d6089fd3,1089,WBANU53549C477487,Plus,,Nissan,1,Crimson,1089,,
64d09e85fc13ae58d6089fd4,1090,WBADW3C5XBE874920,Plus,,Plymouth,1,Blue,1090,,
64d09e85fc13ae58d6089fd5,1091,3C4PDDGG1FT632708,Plus,,Chevrolet,4,Puce,1091,,
64d09e85fc13ae58d6089fd6,1092,WBAKG7C5XBE490048,Plus,,Subaru,6,Blue,1092,,
64d09e85fc13ae58d6089fd7,1093,5J6TF1H39FL500319,Plus,,Toyota,2,Pink,1093,,
64d09e85fc13ae58d6089fd8,1094,1GKS1HE09CR347795,Plus,,Audi,3,Blue,1094,,
64d09e85fc13ae58d6089fd9,1095,WDDGF4HB3ER208408,Plus,,Chevrolet,5,Orange,1095,,
64d09e85fc13ae58d6089fda,1096,1G6KD57Y07U713685,Regular,,GMC,2,Orange,1096,,
64d09e85fc13ae58d6089fdb,1097,1GYFK26229R908932,Plus,,Buick,4,Blue,1097,,
64d09e85fc13ae58d6089fdc,1098,WBSDE934X2C530119,Regular,,Dodge,3,Goldenrod,1098,,
64d09e85fc13ae58d6089fdd,1099,WAUDFAFL1DN479235,Plus,,Oldsmobile,5,Violet,1099,,
64d09e85fc13ae58d6089fde,1100,WBSBL93475P532632,Plus,,Ford,2,Mauv,1100,,
64d09e85fc13ae58d6089fdf,1101,3VW1K7AJ5CM377629,Regular,,GMC,6,Turquoise,1101,,
64d09e85fc13ae58d6089fe0,1102,1C4RDHDG3CC425216,Regular,,Toyota,1,Violet,1102,,
64d09e85fc13ae58d6089fe1,1103,WBAAN37461N791393,Regular,,Mercedes-Benz,2,Blue,1103,,
64d09e85fc13ae58d6089fe2,1104,2C3CDYCJ3EH523752,Regular,,Geo,3,Orange,1104,,
64d09e85fc13ae58d6089fe3,1105,1YVHZ8BAXA5806598,Plus,,Infiniti,6,Aquamarine,1105,,
64d09e85fc13ae58d6089fe4,1106,WAUWGAFC4DN771810,Regular,,Volkswagen,1,Maroon,1106,,
64d09e85fc13ae58d6089fe5,1107,WAUEG94F76N913318,Regular,,Lexus,4,Crimson,1107,,
64d09e85fc13ae58d6089fe6,1108,1G6DC1ED1B0490495,Regular,,Nissan,4,Crimson,1108,,
64d09e85fc13ae58d6089fe7,1109,JTDKTUD35DD687339,Plus,,Dodge,5,Khaki,1109,,
64d09e85fc13ae58d6089fe8,1110,1D4RD2GG2BC001567,Regular,,Chevrolet,7,Puce,1110,,
64d09e85fc13ae58d6089fe9,1111,1G4GC5GC7BF285441,Plus,,Mercedes-Benz,6,Purple,1111,,
64d09e85fc13ae58d6089fea,1112,1G4GB5GG0AF900268,Plus,,Dodge,4,Purple,1112,,
64d09e85fc13ae58d6089feb,1113,JM1GJ1T65F1417151,Regular,,Lexus,5,Mauv,1113,,
64d09e85fc13ae58d6089fec,1114,3C4PDCAB9FT952561,Regular,,Ford,4,Yellow,1114,,
64d09e85fc13ae58d6089fed,1115,1YVHZ8BH7D5039990,Regular,,Mercedes-Benz,4,Blue,1115,,
64d09e85fc13ae58d6089fee,1116,3C63DRKL6CG916976,Plus,,Buick,6,Maroon,1116,,
64d09e85fc13ae58d6089fef,1117,WBALW7C58CD501224,Plus,,Chevrolet,1,Red,1117,,
64d09e85fc13ae58d6089ff0,1118,1GYS4GKJ7FR720034,Regular,,GMC,4,Indigo,1118,,
64d09e85fc13ae58d6089ff1,1119,WAUDG68E95A131717,Plus,,Lincoln,7,Fuscia,1119,,
64d09e85fc13ae58d6089ff2,1120,3D73Y4EL7BG050978,Plus,,Buick,6,Purple,1120,,
64d09e85fc13ae58d6089ff3,1121,1GYFC56209R412056,Plus,,Jaguar,1,Pink,1121,,
64d09e85fc13ae58d6089ff4,1122,WAULT64B94N060819,Plus,,GMC,3,Teal,1122,,
64d09e85fc13ae58d6089ff5,1123,5N1AN0NU8AC010868,Plus,,Ford,5,Turquoise,1123,,
64d09e85fc13ae58d6089ff6,1124,1FMJU1G56AE519809,Regular,,Audi,5,Aquamarine,1124,,
64d09e85fc13ae58d6089ff7,1125,WBA6A0C59FG458986,Plus,,Infiniti,2,Orange,1125,,
64d09e85fc13ae58d6089ff8,1126,WBAVT73508F889160,Regular,,Mercedes-Benz,7,Teal,1126,,
64d09e85fc13ae58d6089ff9,1127,3G5DB03L06S979030,Regular,,Suzuki,5,Orange,1127,,
64d09e85fc13ae58d6089ffa,1128,WAUBFAFL7DN633843,Regular,,Porsche,1,Green,1128,,
64d09e85fc13ae58d6089ffb,1129,3C63DRAL9CG713064,Plus,,Toyota,7,Violet,1129,,
64d09e85fc13ae58d6089ffc,1130,5N1AN0NW4FN158349,Plus,,Toyota,4,Maroon,1130,,
64d09e85fc13ae58d6089ffd,1131,WA1KK78R99A623228,Plus,,Jeep,6,Red,1131,,
64d09e85fc13ae58d6089ffe,1132,SALAB2D4XCA963759,Regular,,Chrysler,3,Maroon,1132,,
64d09e85fc13ae58d6089fff,1133,WAUVT68E53A464669,Regular,,Kia,7,Purple,1133,,
64d09e85fc13ae58d608a000,1134,WAUDF78EX8A275824,Regular,,Chrysler,6,Crimson,1134,,
64d09e85fc13ae58d608a001,1135,2G4GR5GX0F9541757,Plus,,BMW,5,Maroon,1135,,
64d09e85fc13ae58d608a002,1136,5UXFB33573L072263,Regular,,Dodge,3,Khaki,1136,,
64d09e85fc13ae58d608a003,1137,5GAKVCED2BJ372817,Plus,,Lincoln,4,Red,1137,,
64d09e85fc13ae58d608a004,1138,1GD312CG7EF216605,Plus,,GMC,5,Pink,1138,,
64d09e85fc13ae58d608a005,1139,WAUSG78E06A318147,Plus,,Toyota,1,Mauv,1139,,
64d09e85fc13ae58d608a006,1140,1FTWF3D59AE758307,Plus,,Infiniti,2,Khaki,1140,,
64d09e85fc13ae58d608a007,1141,WAUKH78E28A226263,Plus,,Dodge,7,Khaki,1141,,
64d09e85fc13ae58d608a008,1142,1B3AZ6JZ4AV614484,Plus,,Audi,3,Fuscia,1142,,
64d09e85fc13ae58d608a009,1143,5GAKVBED8BJ825929,Regular,,Jeep,4,Mauv,1143,,
64d09e85fc13ae58d608a00a,1144,JTJHY7AX3F4668101,Regular,,Ford,1,Mauv,1144,,
64d09e85fc13ae58d608a00b,1145,1FTMF1E83AF382475,Regular,,Subaru,5,Indigo,1145,,
64d09e85fc13ae58d608a00c,1146,JN8AS5MT3AW605892,Regular,,Infiniti,3,Khaki,1146,,
64d09e85fc13ae58d608a00d,1147,WA1YL64B65N448384,Regular,,Pontiac,4,Khaki,1147,,
64d09e85fc13ae58d608a00e,1148,1C3CDFBB6ED846575,Plus,,Ford,4,Indigo,1148,,
64d09e85fc13ae58d608a00f,1149,1FT7W2A69EE863415,Regular,,Chrysler,4,Turquoise,1149,,
64d09e85fc13ae58d608a010,1150,1G6AB5SX7D0704887,Plus,,Toyota,4,Crimson,1150,,
64d09e85fc13ae58d608a011,1151,WAUAF98E46A848664,Regular,,Volvo,2,Red,1151,,
64d09e85fc13ae58d608a012,1152,1C6RD6NT0CS707472,Plus,,Jaguar,2,Puce,1152,,
64d09e85fc13ae58d608a013,1153,SALAF2D42AA767946,Regular,,Oldsmobile,5,Aquamarine,1153,,
64d09e85fc13ae58d608a014,1154,KMHTC6AD9EU688777,Plus,,Mercury,6,Maroon,1154,,
64d09e85fc13ae58d608a015,1155,WBA1J7C57EV352467,Regular,,Jaguar,6,Purple,1155,,
64d09e85fc13ae58d608a016,1156,4USDU53518L150276,Regular,,Volvo,5,Purple,1156,,
64d09e85fc13ae58d608a017,1157,WBA5A7C54FG761193,Plus,,Shelby,7,Teal,1157,,
64d09e85fc13ae58d608a018,1158,2C3CDZAT3FH171140,Plus,,Oldsmobile,1,Yellow,1158,,
64d09e85fc13ae58d608a019,1159,WAUBF78K59N033319,Plus,,Volkswagen,4,Maroon,1159,,
64d09e85fc13ae58d608a01a,1160,5GAKRBKD6EJ258214,Regular,,Ford,4,Pink,1160,,
64d09e85fc13ae58d608a01b,1161,1FTMF1EW3AF276705,Regular,,Tesla,5,Maroon,1161,,
64d09e85fc13ae58d608a01c,1162,5BZAF0AA9EN604277,Plus,,Lincoln,6,Teal,1162,,
64d09e85fc13ae58d608a01d,1163,5TFBY5F15BX414190,Regular,,Honda,4,Crimson,1163,,
64d09e85fc13ae58d608a01e,1164,YV1382MS6A2492899,Regular,,Volvo,4,Crimson,1164,,
64d09e85fc13ae58d608a01f,1165,3D7TT2CT8BG117447,Plus,,BMW,4,Maroon,1165,,
64d09e85fc13ae58d608a020,1166,3GTU1YEJ0DG289736,Regular,,Mercury,2,Violet,1166,,
64d09e85fc13ae58d608a021,1167,1FTWW3DY6AE536110,Plus,,Bentley,4,Maroon,1167,,
64d09e85fc13ae58d608a022,1168,KNAFU5A25B5087313,Regular,,Chevrolet,3,Red,1168,,
64d09e85fc13ae58d608a023,1169,4T1BF3EKXBU667569,Regular,,Mitsubishi,2,Pink,1169,,
64d09e85fc13ae58d608a024,1170,WAUDFAFL0FN191077,Regular,,Subaru,5,Green,1170,,
64d09e85fc13ae58d608a025,1171,KMHHT6KD9CU967566,Regular,,Suzuki,7,Orange,1171,,
64d09e85fc13ae58d608a026,1172,WBAAX13415P358272,Regular,,Volkswagen,3,Purple,1172,,
64d09e85fc13ae58d608a027,1173,YV1902FHXD1807412,Regular,,Infiniti,4,Blue,1173,,
64d09e85fc13ae58d608a028,1174,JTDKTUD30DD175844,Regular,,Mazda,2,Maroon,1174,,
64d09e85fc13ae58d608a029,1175,JN1CV6AP8BM867383,Plus,,Infiniti,7,Turquoise,1175,,
64d09e85fc13ae58d608a02a,1176,WVWAP7AN1EE826806,Regular,,Saturn,2,Pink,1176,,
64d09e85fc13ae58d608a02b,1177,1D7RV1GP3AS606339,Plus,,Cadillac,2,Pink,1177,,
64d09e85fc13ae58d608a02c,1178,WAUJC58E15A760767,Regular,,Nissan,5,Maroon,1178,,
64d09e85fc13ae58d608a02d,1179,3GYFNCE31CS031331,Plus,,Land Rover,1,Yellow,1179,,
64d09e85fc13ae58d608a02e,1180,1G4GD5GD0BF285447,Plus,,Volkswagen,1,Khaki,1180,,
64d09e85fc13ae58d608a02f,1181,WAUBFAFL6DN414758,Plus,,Ford,2,Green,1181,,
64d09e85fc13ae58d608a030,1182,YV4940BL4D1375311,Plus,,Ford,4,Red,1182,,
64d09e85fc13ae58d608a031,1183,1C4RDJEG3FC420656,Regular,,BMW,6,Khaki,1183,,
64d09e85fc13ae58d608a032,1184,3C4PDCEG8CT407243,Regular,,Mitsubishi,1,Mauv,1184,,
64d09e85fc13ae58d608a033,1185,WBAVB335X6P251209,Regular,,Pontiac,7,Puce,1185,,
64d09e85fc13ae58d608a034,1186,WA1FFCFS2FR449925,Regular,,Ford,4,Violet,1186,,
64d09e85fc13ae58d608a035,1187,WAULC68E85A585450,Plus,,Acura,6,Green,1187,,
64d09e85fc13ae58d608a036,1188,4T3BA3BB3CU733553,Plus,,GMC,3,Indigo,1188,,
64d09e85fc13ae58d608a037,1189,WAUDG74F25N370958,Plus,,Lincoln,7,Yellow,1189,,
64d09e85fc13ae58d608a038,1190,1FTSF3B58AE161814,Regular,,Saab,6,Red,1190,,
64d09e85fc13ae58d608a039,1191,WVWGD7AJ7EW403416,Plus,,Chevrolet,1,Violet,1191,,
64d09e85fc13ae58d608a03a,1192,WVWDB7AJ8EW616755,Regular,,Honda,3,Mauv,1192,,
64d09e85fc13ae58d608a03b,1193,WBAFR9C5XBD095042,Regular,,Lamborghini,4,Green,1193,,
64d09e85fc13ae58d608a03c,1194,JM3TB2CA6F0499555,Regular,,Toyota,2,Teal,1194,,
64d09e85fc13ae58d608a03d,1195,1HGCR2E59DA908547,Plus,,Dodge,3,Blue,1195,,
64d09e85fc13ae58d608a03e,1196,2FMGK5C86FB787883,Regular,,Lincoln,5,Puce,1196,,
64d09e85fc13ae58d608a03f,1197,4T1BD1EB2FU736271,Regular,,Ford,5,Crimson,1197,,
64d09e85fc13ae58d608a040,1198,1GD311CG9FF799772,Plus,,Cadillac,4,Yellow,1198,,
64d09e85fc13ae58d608a041,1199,WBA1F7C59FV401316,Regular,,Pontiac,5,Orange,1199,,
64d09e85fc13ae58d608a042,1200,3C4PDCDG6DT896275,Plus,,BMW,6,Yellow,1200,,
64d09e85fc13ae58d608a043,1201,WUAGL78E66A484745,Regular,,Toyota,4,Yellow,1201,,
64d09e85fc13ae58d608a044,1202,WBAWL735X7P636201,Regular,,Lincoln,3,Purple,1202,,
64d09e85fc13ae58d608a045,1203,1GTC5MF91C8187542,Plus,,Acura,5,Orange,1203,,
64d09e85fc13ae58d608a046,1204,4T1BF1FK4CU247424,Plus,,Subaru,4,Orange,1204,,
64d09e85fc13ae58d608a047,1205,WAUAF98E66A089421,Plus,,Ford,7,Teal,1205,,
64d09e85fc13ae58d608a048,1206,WBAUU3C59BA716095,Plus,,Isuzu,1,Teal,1206,,
64d09e85fc13ae58d608a049,1207,WBAVB17576N071647,Plus,,Buick,4,Purple,1207,,
64d09e85fc13ae58d608a04a,1208,JH4DC538X6S729948,Regular,,Pontiac,4,Puce,1208,,
64d09e85fc13ae58d608a04b,1209,1GYFK66828R386748,Plus,,Mercedes-Benz,6,Violet,1209,,
64d09e85fc13ae58d608a04c,1210,SALWG2WF2EA634322,Regular,,Dodge,6,Turquoise,1210,,
64d09e85fc13ae58d608a04d,1211,WA1BY74L38D811708,Plus,,Land Rover,7,Puce,1211,,
64d09e85fc13ae58d608a04e,1212,1FMCU4K30CK033744,Plus,,Volkswagen,2,Pink,1212,,
64d09e85fc13ae58d608a04f,1213,JH4CU2F83EC323053,Plus,,Ford,2,Purple,1213,,
64d09e85fc13ae58d608a050,1214,WAUCFAFH0DN519571,Plus,,Chevrolet,5,Goldenrod,1214,,
64d09e85fc13ae58d608a051,1215,5YMGZ0C52E0022480,Regular,,Volvo,5,Goldenrod,1215,,
64d09e85fc13ae58d608a052,1216,1G6DA67V190981538,Regular,,Chevrolet,1,Purple,1216,,
64d09e85fc13ae58d608a053,1217,1N6AA0CA3AN255345,Plus,,Mercedes-Benz,4,Green,1217,,
64d09e85fc13ae58d608a054,1218,WBA3C1C52DK695235,Plus,,Chevrolet,1,Turquoise,1218,,
64d09e85fc13ae58d608a055,1219,JTDJTUD34ED825594,Plus,,Chevrolet,2,Pink,1219,,
64d09e85fc13ae58d608a056,1220,WVWGD7AJ0EW895657,Regular,,Hyundai,2,Red,1220,,
64d09e85fc13ae58d608a057,1221,YV1672MK7A2297569,Regular,,Suzuki,2,Purple,1221,,
64d09e85fc13ae58d608a058,1222,1G6DM1ED0B0067047,Regular,,Porsche,3,Red,1222,,
64d09e85fc13ae58d608a059,1223,WP1AE2A25EL284793,Regular,,Lamborghini,3,Mauv,1223,,
64d09e85fc13ae58d608a05a,1224,1GYS4BEF7ER818067,Regular,,Jeep,5,Orange,1224,,
64d09e85fc13ae58d608a05b,1225,1GYFK43868R964309,Regular,,Buick,6,Indigo,1225,,
64d09e85fc13ae58d608a05c,1226,2C4RDGCG2CR127789,Regular,,Plymouth,3,Red,1226,,
64d09e85fc13ae58d608a05d,1227,WBALZ3C58CD629074,Regular,,Lamborghini,6,Puce,1227,,
64d09e85fc13ae58d608a05e,1228,5N1AR2MM5FC001859,Regular,,GMC,6,Purple,1228,,
64d09e85fc13ae58d608a05f,1229,1G4GH5E30CF998185,Plus,,Mazda,7,Maroon,1229,,
64d09e85fc13ae58d608a060,1230,WBA3N5C52FK648890,Regular,,Nissan,3,Red,1230,,
64d09e85fc13ae58d608a061,1231,3C63D2GL1CG967351,Regular,,Plymouth,3,Khaki,1231,,
64d09e85fc13ae58d608a062,1232,SCFEBBAK7BG535950,Plus,,Chrysler,6,Fuscia,1232,,
64d09e85fc13ae58d608a063,1233,JN8AF5MR3CT788403,Plus,,Mercury,1,Crimson,1233,,
64d09e85fc13ae58d608a064,1234,1FTNF2B59AE782079,Plus,,Mazda,3,Green,1234,,
64d09e85fc13ae58d608a065,1235,5XYKT3A15CG486425,Regular,,Ford,4,Red,1235,,
64d09e85fc13ae58d608a066,1236,1G6DL8E35D0524389,Plus,,Isuzu,2,Crimson,1236,,
64d09e85fc13ae58d608a067,1237,5J8TB3H58GL620324,Regular,,Chrysler,1,Maroon,1237,,
64d09e85fc13ae58d608a068,1238,WBALW7C53ED346682,Plus,,Chevrolet,2,Violet,1238,,
64d09e85fc13ae58d608a069,1239,19XFB2F54DE801305,Plus,,Ford,1,Purple,1239,,
64d09e85fc13ae58d608a06a,1240,4USCN53412L134960,Plus,,Jeep,7,Puce,1240,,
64d09e85fc13ae58d608a06b,1241,2G4WD562851344459,Regular,,Isuzu,3,Khaki,1241,,
64d09e85fc13ae58d608a06c,1242,SCFEBBBC3AG437875,Regular,,Toyota,7,Orange,1242,,
64d09e85fc13ae58d608a06d,1243,1G4HD57268U882111,Regular,,Cadillac,6,Pink,1243,,
64d09e85fc13ae58d608a06e,1244,WAUGVAFR3CA856187,Plus,,GMC,3,Yellow,1244,,
64d09e85fc13ae58d608a06f,1245,WAUDG74F49N392921,Regular,,Lexus,7,Aquamarine,1245,,
64d09e85fc13ae58d608a070,1246,JN8AS5MT3FW725442,Plus,,Suzuki,5,Purple,1246,,
64d09e85fc13ae58d608a071,1247,WAUGL78EX6A718332,Plus,,Dodge,2,Goldenrod,1247,,
64d09e85fc13ae58d608a072,1248,1G6KY54901U679725,Plus,,Land Rover,7,Khaki,1248,,
64d09e85fc13ae58d608a073,1249,19UUA56662A904389,Regular,,Chevrolet,5,Maroon,1249,,
64d09e85fc13ae58d608a074,1250,1FMCU9C70AK691639,Plus,,Mazda,3,Mauv,1250,,
64d09e85fc13ae58d608a075,1251,WAUFMAFC4FN603760,Plus,,Pontiac,3,Mauv,1251,,
64d09e85fc13ae58d608a076,1252,5TFCM5F11AX295147,Plus,,Chevrolet,7,Aquamarine,1252,,
64d09e85fc13ae58d608a077,1253,1GYS3JEF8CR590767,Plus,,Nissan,7,Pink,1253,,
64d09e85fc13ae58d608a078,1254,JTDKDTB37F1498870,Plus,,Chevrolet,5,Aquamarine,1254,,
64d09e85fc13ae58d608a079,1255,5FNYF3H2XCB549462,Regular,,Audi,6,Turquoise,1255,,
64d09e85fc13ae58d608a07a,1256,2G61M5S32F9624381,Plus,,Mitsubishi,3,Blue,1256,,
64d09e85fc13ae58d608a07b,1257,WAUAF98EX6A090927,Plus,,Lexus,4,Orange,1257,,
64d09e85fc13ae58d608a07c,1258,2C3CCABG1CH593165,Plus,,Hyundai,1,Blue,1258,,
64d09e85fc13ae58d608a07d,1259,1N6AD0CU9CN320350,Regular,,Cadillac,4,Mauv,1259,,
64d09e85fc13ae58d608a07e,1260,SCFFBCCD3BG866436,Plus,,Lincoln,4,Crimson,1260,,
64d09e85fc13ae58d608a07f,1261,WBASP4C53BC039053,Regular,,BMW,1,Goldenrod,1261,,
64d09e85fc13ae58d608a080,1262,KMHTC6AD4DU082138,Regular,,Lexus,6,Turquoise,1262,,
64d09e85fc13ae58d608a081,1263,5BZBF0AA4EN887059,Plus,,Honda,6,Khaki,1263,,
64d09e85fc13ae58d608a082,1264,WUAAU34239N542847,Regular,,Lexus,3,Indigo,1264,,
64d09e85fc13ae58d608a083,1265,WDDEJ7EB2DA591251,Regular,,Hyundai,7,Mauv,1265,,
64d09e85fc13ae58d608a084,1266,WAUWG74F39N766833,Regular,,Mazda,6,Puce,1266,,
64d09e85fc13ae58d608a085,1267,3N1CN7AP1DL040232,Plus,,Saturn,1,Goldenrod,1267,,
64d09e85fc13ae58d608a086,1268,JH4NA12621T407813,Regular,,Jaguar,4,Puce,1268,,
64d09e85fc13ae58d608a087,1269,5FRYD4H24FB630648,Regular,,Audi,2,Blue,1269,,
64d09e85fc13ae58d608a088,1270,JN1CV6AP6DM183838,Plus,,Bentley,4,Orange,1270,,
64d09e85fc13ae58d608a089,1271,2G4GU5GV9C9523153,Regular,,Mazda,5,Maroon,1271,,
